,dTicketInternalKey,BravoNo,Invoice_Date,cBrutoValue,POS_NO,BillNo,dItemInternalKey,Barcode,ItemName,GrossRetailPrice,Quantity,TotalBeforeDisc,DiscValue,NetSales_IncVAT,Total_Net_InvoiceIncVAT,bHasPromotions,OfferNo,dVendorId,DeptNo,CashierNo,CustomerGroup,CustomerNo
6522,30861830,1,01/09/2019 0:00:00,3.0,2,50728,71206,6253503172550,Cheese Cake Captin                      ,3.0,1.0,3.0,0.06,2.94,378.7,-1,8763,102950.0,106,835,1,432007
6523,30861830,1,01/09/2019 0:00:00,28.5,2,50728,75400,5555555555567,Fine Fluffy 10 P Tissuse                ,28.5,1.0,28.5,3.99,24.51,378.7,-1,8763,109100.0,108,835,1,432007
6524,30861830,1,01/09/2019 0:00:00,12.0,2,50728,75693,6253505511715,Zeta Pickled Cucumbes In Brine 7-9      ,4.0,3.0,12.0,2.2,9.8,378.7,-1,8763,108020.0,105,835,1,432007
6525,30861830,1,01/09/2019 0:00:00,22.0,2,50728,76017,8693495052191,Palmolive Sweet Peach Shower750 M       ,22.0,1.0,22.0,5.33,16.67,378.7,-1,8763,101450.0,109,835,1,432007
6526,30861830,1,01/09/2019 0:00:00,40.0,2,50728,76574,6253504290055,Reema Toilet 32 Roll                    ,40.0,1.0,40.0,6.62,33.38,378.7,-1,8763,101590.0,108,835,1,432007
6527,30861830,1,01/09/2019 0:00:00,4.0,2,50728,77167,8690705002793,Off Time 33G                            ,1.0,4.0,4.0,0.08,3.92,378.7,-1,8763,100275.0,112,835,1,432007
6528,30861830,1,01/09/2019 0:00:00,10.0,2,50728,77768,3017620690969,Kinder Bueno Offer * 5                  ,10.0,1.0,10.0,0.2,9.8,378.7,-1,8763,501020.0,112,835,1,432007
6529,30861831,1,01/09/2019 0:00:00,27.3,5,94259,302,122229,Siniora Bbq                             ,54.0,0.5,27.3,0.0,27.3,143.8,0,0,501000.0,104,822,1,342020
6530,30861831,1,01/09/2019 0:00:00,12.0,5,94259,19876,9700172511250,White Bread Slices                      ,6.0,2.0,12.0,0.0,12.0,143.8,0,0,104540.0,107,822,1,342020
6531,30861831,1,01/09/2019 0:00:00,14.0,5,94259,22286,6221048407932,Siginal Herbal Toothpaste 125Ml         ,7.0,2.0,14.0,3.0,11.0,143.8,-1,8076,101780.0,109,822,1,342020
6532,30861831,1,01/09/2019 0:00:00,18.0,5,94259,70587,7290014940901,Bread Black Angel 750Gm                 ,18.0,1.0,18.0,0.0,18.0,143.8,0,0,100930.0,107,822,1,342020
6533,30861831,1,01/09/2019 0:00:00,12.0,5,94259,71266,6281048106990,Puck 24Pcs                              ,12.0,1.0,12.0,3.0,9.0,143.8,-1,15255,102600.0,103,822,1,342020
6534,30861831,1,01/09/2019 0:00:00,26.0,5,94259,73103,8692922291585,Mersin Cheddary  Cheese 1000G           ,26.0,1.0,26.0,0.0,26.0,143.8,0,0,102600.0,104,822,1,342020
6535,30861831,1,01/09/2019 0:00:00,26.0,5,94259,73350,6253501790534,Nestle Pure Life Water 2 L*6            ,13.0,2.0,26.0,4.0,22.0,143.8,-1,15195,102550.0,112,822,1,342020
6536,30861831,1,01/09/2019 0:00:00,18.5,5,94259,77955,6253806090216,Candia Labane Box 900Gm                 ,18.5,1.0,18.5,0.0,18.5,143.8,0,0,100435.0,103,822,1,342020
6537,30861832,1,01/09/2019 0:00:00,7.0,5,94267,556,17273502551,American Garden Mustard Squeeze 227G    ,7.0,1.0,7.0,0.0,7.0,339.2,0,0,105140.0,105,822,1,403021
6538,30861832,1,01/09/2019 0:00:00,12.0,5,94267,9008,617241001255,Al Kaseh Hot Foul 400G                  ,4.0,3.0,12.0,0.0,12.0,339.2,0,0,101650.0,105,822,1,403021
6539,30861832,1,01/09/2019 0:00:00,20.0,5,94267,9284,717273501812,American Garden Peanut Butter Creamy510G,20.0,1.0,20.0,0.0,20.0,339.2,0,0,105140.0,112,822,1,403021
6540,30861832,1,01/09/2019 0:00:00,8.0,5,94267,11661,6251059301202,Flash Bowel Descalent 1L                ,8.0,1.0,8.0,0.0,8.0,339.2,0,0,103850.0,108,822,1,403021
6541,30861832,1,01/09/2019 0:00:00,25.0,5,94267,13400,7290000289748,Sano Forty Plus Oven Cleaner Spray      ,25.0,1.0,25.0,0.0,25.0,339.2,0,0,109290.0,108,822,1,403021
6542,30861832,1,01/09/2019 0:00:00,22.0,5,94267,13717,7290000692210,Ajax G. Cleaner Lavender 2L             ,22.0,1.0,22.0,0.0,22.0,339.2,0,0,101450.0,108,822,1,403021
6543,30861832,1,01/09/2019 0:00:00,12.0,5,94267,14089,7290015174480,Tuna Marina W/ Oil 170G                 ,6.0,2.0,12.0,0.0,12.0,339.2,0,0,101340.0,105,822,1,403021
6544,30861832,1,01/09/2019 0:00:00,13.0,5,94267,14257,7290002730958,Palmolive Soap Aloe & Olive Extracts4*1 ,13.0,1.0,13.0,2.0,11.0,339.2,-1,15576,101450.0,109,822,1,403021
6545,30861832,1,01/09/2019 0:00:00,3.0,5,94267,15870,7290008789035,Al Sanabel Wheat Flour 1K               ,3.0,1.0,3.0,0.0,3.0,339.2,0,0,103730.0,105,822,1,403021
6546,30861832,1,01/09/2019 0:00:00,12.0,5,94267,18538,8691257500393,Disposable White Plates 50Plates        ,6.0,2.0,12.0,0.0,12.0,339.2,0,0,104550.0,108,822,1,403021
6547,30861832,1,01/09/2019 0:00:00,16.5,5,94267,21024,6253505830021,Al Walad Tea 500G                       ,16.5,1.0,16.5,0.0,16.5,339.2,0,0,102730.0,112,822,1,403021
6548,30861832,1,01/09/2019 0:00:00,12.0,5,94267,21229,9700376090211,Gabage Bags 90/75 Tie                   ,6.0,2.0,12.0,2.0,10.0,339.2,-1,15271,104550.0,108,822,1,403021
6549,30861832,1,01/09/2019 0:00:00,8.0,5,94267,25845,7290001707449,Wave Cleaning Gel 1L                    ,8.0,1.0,8.0,0.0,8.0,339.2,0,0,101510.0,108,822,1,403021
6550,30861832,1,01/09/2019 0:00:00,12.0,5,94267,47568,6221152001569,Clorox Lemon Scent 3.79L                ,12.0,1.0,12.0,0.0,12.0,339.2,0,0,106470.0,108,822,1,403021
6551,30861832,1,01/09/2019 0:00:00,15.5,5,94267,53655,122650,Sin Smoked Turkey 5K                    ,62.0,0.25,15.5,0.0,15.5,339.2,0,0,501000.0,104,822,1,403021
6552,30861832,1,01/09/2019 0:00:00,16.8,5,94267,66140,122540,Siniora Turkey Breast Pabrika           ,60.0,0.28,16.8,5.59,11.21,339.2,-1,14124,501000.0,104,822,1,403021
6553,30861832,1,01/09/2019 0:00:00,10.0,5,94267,68245,5449000127631,Jericho Water 8*1.5L Case               ,10.0,1.0,10.0,0.0,10.0,339.2,0,0,101730.0,112,822,1,403021
6554,30861832,1,01/09/2019 0:00:00,47.99,5,94267,71054,8690530204485,Selpak Toilet Paper 32 Roll             ,48.0,1.0,47.99,14.0,33.99,339.2,-1,15043,102600.0,108,822,1,403021
6555,30861832,1,01/09/2019 0:00:00,20.0,5,94267,73143,6253504180394,Turkish Cup                             ,4.0,5.0,20.0,10.0,10.0,339.2,-1,14313,104550.0,108,822,1,403021
6556,30861832,1,01/09/2019 0:00:00,20.0,5,94267,74057,8691257779775,Plate Colore S-Size 170Mm               ,5.0,4.0,20.0,10.0,10.0,339.2,-1,15801,104550.0,108,822,1,403021
6557,30861832,1,01/09/2019 0:00:00,15.0,5,94267,74080,6253344004898,Tea Carton Cups 9Oz                     ,5.0,3.0,15.0,3.0,12.0,339.2,-1,14892,104550.0,108,822,1,403021
6558,30861832,1,01/09/2019 0:00:00,28.5,5,94267,75400,5555555555567,Fine Fluffy 10 P Tissuse                ,28.5,1.0,28.5,3.5,25.0,339.2,-1,15391,109100.0,108,822,1,403021
6559,30861832,1,01/09/2019 0:00:00,30.0,5,94267,75821,8414227057617,Hand Soap Apple 500 Ml                  ,5.0,6.0,30.0,8.0,22.0,339.2,-1,15161,102120.0,109,822,1,403021
6560,30861832,1,01/09/2019 0:00:00,13.0,5,94267,76479,7290107976848,Palmolive Chamomile 1*4                 ,13.0,1.0,13.0,2.0,11.0,339.2,-1,15576,101450.0,109,822,1,403021
6561,30861833,1,01/09/2019 0:00:00,75.0,2,50268,1297,7622100919063,Marlboro Lts                            ,25.0,3.0,75.0,0.0,75.0,90.19,0,0,501024.0,108,804,1,433072
6562,30861833,1,01/09/2019 0:00:00,9.9,2,50268,60103,122717,Oaf Tof Breast And Basterma             ,68.0,0.14,9.9,3.21,6.69,90.19,-1,14976,100950.0,104,804,1,433072
6563,30861833,1,01/09/2019 0:00:00,2.5,2,50268,71407,6253503561873,Al Juneidi Labaneh 125G                 ,2.5,1.0,2.5,0.0,2.5,90.19,0,0,101540.0,103,804,1,433072
6564,30861833,1,01/09/2019 0:00:00,6.0,2,50268,75694,6253505513412,Zeta Pickled Cucumbes In Brine18-25     ,6.0,1.0,6.0,0.0,6.0,90.19,0,0,108020.0,105,804,1,433072
6565,30861834,1,01/09/2019 0:00:00,31.57,5,94218,1748,31003,Roast Beef                              ,55.0,0.57,31.57,0.0,31.57,125.27,0,0,102500.0,102,822,1,433005
6566,30861834,1,01/09/2019 0:00:00,1.0,5,94218,3964,5000312003602,Cadbury Flake 18G                       ,1.0,1.0,1.0,0.03,0.97,125.27,-1,8767,106470.0,112,822,1,433005
6567,30861834,1,01/09/2019 0:00:00,18.0,5,94218,11520,6223001755050,Frozen Okra Extra Farm Frites 400G      ,9.0,2.0,18.0,4.0,14.0,125.27,-1,15501,109970.0,106,822,1,433005
6568,30861834,1,01/09/2019 0:00:00,13.0,5,94218,14975,7290004943295,Moletal Frozen Peas 800G                ,13.0,1.0,13.0,4.26,8.74,125.27,-1,8767,100950.0,106,822,1,433005
6569,30861834,1,01/09/2019 0:00:00,10.0,5,94218,15532,7290006920379,Holland Greatest Cheese 0.5K            ,10.0,1.0,10.0,0.0,10.0,125.27,0,0,105750.0,103,822,1,433005
6570,30861834,1,01/09/2019 0:00:00,1.0,5,94218,18139,8690526023755,Eti Popkek Chocolate 45G                ,1.0,1.0,1.0,0.03,0.97,125.27,-1,8767,100155.0,112,822,1,433005
6571,30861834,1,01/09/2019 0:00:00,15.0,5,94218,19214,8850124011053,Coffee Mate 400Gm                       ,15.0,1.0,15.0,5.28,9.72,125.27,-1,8767,103970.0,112,822,1,433005
6572,30861834,1,01/09/2019 0:00:00,8.0,5,94218,23107,7299854147136,Al Salam Mix Vegetable Frozen Soup 800G ,8.0,1.0,8.0,2.0,6.0,125.27,-1,12662,109970.0,106,822,1,433005
6573,30861834,1,01/09/2019 0:00:00,14.0,5,94218,23354,6221048407833,Siginal Toothpaste Cavity Fighter 125Ml ,7.0,2.0,14.0,3.32,10.68,125.27,-1,8767,101780.0,109,822,1,433005
6574,30861834,1,01/09/2019 0:00:00,19.0,5,94218,35165,4015400267690,Always Super Vp 16X18                   ,9.5,2.0,19.0,6.37,12.63,125.27,-1,8767,501020.0,109,822,1,433005
6575,30861834,1,01/09/2019 0:00:00,1.5,5,94218,55148,6253503561330,Choco Milk Aljunedidi 200Ml             ,1.5,1.0,1.5,0.04,1.46,125.27,-1,8767,101540.0,103,822,1,433005
6576,30861834,1,01/09/2019 0:00:00,3.0,5,94218,60566,184036,Produce 2.5 Nis                         ,2.5,1.2,3.0,0.09,2.91,125.27,-1,8767,103700.0,101,822,1,433005
6577,30861834,1,01/09/2019 0:00:00,10.0,5,94218,60582,184197,Produce 10 Nis                          ,10.0,1.0,10.0,0.29,9.71,125.27,-1,8767,103700.0,101,822,1,433005
6578,30861834,1,01/09/2019 0:00:00,1.0,5,94218,64173,8690526026466,Eti Mini Pop Kek Chocolate 18G          ,0.5,2.0,1.0,0.03,0.97,125.27,-1,8767,100155.0,112,822,1,433005
6579,30861834,1,01/09/2019 0:00:00,3.0,5,94218,74188,6253501790466,Nestle Water 0.7L                       ,3.0,1.0,3.0,0.0,3.0,125.27,0,0,102550.0,112,822,1,433005
6580,30861834,1,01/09/2019 0:00:00,2.0,5,94218,76512,6251919000405,Pepsi Maxi Suger Free 500Ml             ,2.0,1.0,2.0,0.06,1.94,125.27,-1,8767,100185.0,112,822,1,433005
6581,30861835,1,01/09/2019 0:00:00,35.65,2,50634,8982,61001,Whole Chicken                           ,15.5,2.3,35.65,0.0,35.65,127.65,0,0,102500.0,102,835,1,363081
6582,30861835,1,01/09/2019 0:00:00,5.0,2,50634,9374,72963746,Shemenit 200G                           ,2.5,2.0,5.0,0.0,5.0,127.65,0,0,103260.0,103,835,1,363081
6583,30861835,1,01/09/2019 0:00:00,16.0,2,50634,13379,7290000287430,Sano Bon Bathroom Stone Lemon 3Psc      ,16.0,1.0,16.0,4.0,12.0,127.65,-1,15081,109290.0,108,835,1,363081
6584,30861835,1,01/09/2019 0:00:00,10.0,2,50634,15532,7290006920379,Holland Greatest Cheese 0.5K            ,10.0,1.0,10.0,0.0,10.0,127.65,0,0,105750.0,103,835,1,363081
6585,30861835,1,01/09/2019 0:00:00,17.5,2,50634,48554,6221155025463,Sunsilk Shine&Strength 600 Ml           ,17.5,1.0,17.5,2.5,15.0,127.65,-1,13667,101780.0,109,835,1,363081
6586,30861835,1,01/09/2019 0:00:00,5.0,2,50634,49495,6253503961048,Ajjawi Lentils Crushed 1K               ,5.0,1.0,5.0,0.0,5.0,127.65,0,0,103970.0,105,835,1,363081
6587,30861835,1,01/09/2019 0:00:00,18.0,2,50634,68635,6224007833148,Royal Corn Frozen 400Gm                 ,6.0,3.0,18.0,8.0,10.0,127.65,-1,12410,103520.0,106,835,1,363081
6588,30861835,1,01/09/2019 0:00:00,27.0,2,50634,73363,7295432159539,Reema750*2                              ,27.0,1.0,27.0,4.0,23.0,127.65,-1,13817,101590.0,108,835,1,363081
6589,30861835,1,01/09/2019 0:00:00,15.0,2,50634,74930,4023103140189,Vileda Tip Top 9 Pcs                    ,15.0,1.0,15.0,3.0,12.0,127.65,-1,15615,100420.0,108,835,1,363081
6590,30861836,1,01/09/2019 0:00:00,35.0,3,76106,4140,5011417549193,Finish Quantum 20Pcs                    ,35.0,1.0,35.0,12.0,23.0,120.0,-1,16137,102160.0,108,814,1,363065
6591,30861836,1,01/09/2019 0:00:00,2.0,3,76106,4166,50173204,Orbit Peppermint Pellets                ,2.0,1.0,2.0,0.0,2.0,120.0,0,0,103720.0,112,814,1,363065
6592,30861836,1,01/09/2019 0:00:00,4.0,3,76106,10751,5352101947193,Foster Clarks Corn Flower 200G          ,4.0,1.0,4.0,0.0,4.0,120.0,0,0,101650.0,112,814,1,363065
6593,30861836,1,01/09/2019 0:00:00,11.0,3,76106,12232,6253503560074,Laban Assel Gallon 1.5L                 ,11.0,1.0,11.0,0.0,11.0,120.0,0,0,101540.0,103,814,1,363065
6594,30861836,1,01/09/2019 0:00:00,12.0,3,76106,12410,6281013231009,Rabea Express Tea 100 Bags              ,12.0,1.0,12.0,0.0,12.0,120.0,0,0,103730.0,112,814,1,363065
6595,30861836,1,01/09/2019 0:00:00,12.0,3,76106,12788,7290000042244,Milk Gallon 3% 2L                       ,12.0,1.0,12.0,0.0,12.0,120.0,0,0,103260.0,103,814,1,363065
6596,30861836,1,01/09/2019 0:00:00,15.0,3,76106,17815,8410104045111,Finish Salt 2K                          ,15.0,1.0,15.0,0.0,15.0,120.0,0,0,102160.0,108,814,1,363065
6597,30861836,1,01/09/2019 0:00:00,15.5,3,76106,21721,3228022910023,President Butter 200G                   ,15.5,1.0,15.5,0.0,15.5,120.0,0,0,104190.0,103,814,1,363065
6598,30861836,1,01/09/2019 0:00:00,12.5,3,76106,60279,6253505360092,Laban Up 2 L                            ,12.5,1.0,12.5,0.0,12.5,120.0,0,0,103130.0,103,814,1,363065
6599,30861836,1,01/09/2019 0:00:00,3.0,3,76106,74076,5010874478978,Paper Cup Coffee Size2 Oz               ,3.0,1.0,3.0,0.0,3.0,120.0,0,0,104550.0,108,814,1,363065
6600,30861836,1,01/09/2019 0:00:00,16.0,3,76106,74079,8697666002596,Carton Cups 7Oz                         ,4.0,4.0,16.0,6.0,10.0,120.0,-1,14310,104550.0,108,814,1,363065
6601,30861837,1,01/09/2019 0:00:00,20.0,5,94227,2882,4003994112427,Kelloggs Corn Flakes 750G               ,20.0,1.0,20.0,9.0,11.0,730.2,-1,15724,501020.0,112,822,1,304092
6602,30861837,1,01/09/2019 0:00:00,16.0,5,94227,3912,5000174990287,H&S Sham Menthol 6*400Ml                ,16.0,1.0,16.0,2.0,14.0,730.2,-1,13736,501020.0,109,822,1,304092
6603,30861837,1,01/09/2019 0:00:00,15.0,5,94227,4302,5201360795185,7Days Cake Bar Cocoacream 35G*16 Box    ,15.0,1.0,15.0,0.0,15.0,730.2,0,0,101580.0,112,822,1,304092
6604,30861837,1,01/09/2019 0:00:00,7.0,5,94227,9361,72940754,Milky Vanille 170G                      ,3.5,2.0,7.0,0.0,7.0,730.2,0,0,101750.0,103,822,1,304092
6605,30861837,1,01/09/2019 0:00:00,5.0,5,94227,10699,5285000390596,Indomie Special Chicken Curry 80G1*5    ,5.0,1.0,5.0,0.0,5.0,730.2,0,0,108180.0,105,822,1,304092
6606,30861837,1,01/09/2019 0:00:00,16.0,5,94227,11027,5906485301012,Xl Regular 250Ml                        ,4.0,4.0,16.0,6.0,10.0,730.2,-1,15446,501020.0,112,822,1,304092
6607,30861837,1,01/09/2019 0:00:00,12.0,5,94227,12233,6253503560081,Laban Up 2L                             ,12.0,1.0,12.0,0.0,12.0,730.2,0,0,101540.0,103,822,1,304092
6608,30861837,1,01/09/2019 0:00:00,5.0,5,94227,12783,7290000041858,Shimenet 15% 200Ml                      ,2.5,2.0,5.0,0.0,5.0,730.2,0,0,100950.0,103,822,1,304092
6609,30861837,1,01/09/2019 0:00:00,12.0,5,94227,12788,7290000042244,Milk Gallon 3% 2L                       ,12.0,1.0,12.0,0.0,12.0,730.2,0,0,103260.0,103,822,1,304092
6610,30861837,1,01/09/2019 0:00:00,14.0,5,94227,13057,7290000104218,Frozen Okra 600G                        ,14.0,1.0,14.0,0.0,14.0,730.2,0,0,104960.0,106,822,1,304092
6611,30861837,1,01/09/2019 0:00:00,22.0,5,94227,13227,7290000175027,Chocolate Spread Jar 500G               ,11.0,2.0,22.0,0.0,22.0,730.2,0,0,102510.0,112,822,1,304092
6612,30861837,1,01/09/2019 0:00:00,16.0,5,94227,13380,7290000287485,Sano Bon Bathroom Stone Lavender 3Psc   ,16.0,1.0,16.0,4.0,12.0,730.2,-1,15081,109290.0,108,822,1,304092
6613,30861837,1,01/09/2019 0:00:00,24.0,5,94227,13394,7290000288642,Sano Maxima Softener Pink 4L            ,24.0,1.0,24.0,3.0,21.0,730.2,-1,14758,109290.0,108,822,1,304092
6614,30861837,1,01/09/2019 0:00:00,8.0,5,94227,13828,6253005360455,Siniora Luncheon Meat 310 Gr            ,8.0,1.0,8.0,0.0,8.0,730.2,0,0,501020.0,105,822,1,304092
6615,30861837,1,01/09/2019 0:00:00,19.0,5,94227,13859,7290001327227,Creamisimo Caramel1.33L                 ,19.0,1.0,19.0,0.0,19.0,730.2,0,0,100005.0,106,822,1,304092
6616,30861837,1,01/09/2019 0:00:00,10.5,5,94227,14007,7290001707715,Star Clor Oxy Lemon 4L                  ,10.5,1.0,10.5,0.0,10.5,730.2,0,0,101510.0,108,822,1,304092
6617,30861837,1,01/09/2019 0:00:00,4.0,5,94227,14071,7290013068125,Mashroom 400G Marina                    ,4.0,1.0,4.0,0.0,4.0,730.2,0,0,108180.0,105,822,1,304092
6618,30861837,1,01/09/2019 0:00:00,21.0,5,94227,14395,7290003023165,Yotvata  Choco 2L                       ,21.0,1.0,21.0,0.0,21.0,730.2,0,0,101750.0,103,822,1,304092
6619,30861837,1,01/09/2019 0:00:00,12.0,5,94227,14408,7290003029372,Yotvata Choco Banana 1L                 ,12.0,1.0,12.0,0.0,12.0,730.2,0,0,101750.0,103,822,1,304092
6620,30861837,1,01/09/2019 0:00:00,10.5,5,94227,14690,7290004078263,Baloons Cotton Tips Double              ,10.5,1.0,10.5,0.0,10.5,730.2,0,0,101450.0,109,822,1,304092
6621,30861837,1,01/09/2019 0:00:00,11.0,5,94227,14825,7290004135911,Tost Ameek Cheese 200G                  ,11.0,1.0,11.0,0.0,11.0,730.2,0,0,103260.0,103,822,1,304092
6622,30861837,1,01/09/2019 0:00:00,17.0,5,94227,18356,8690632047911,Nesquik Powder Chocolate 420G           ,17.0,1.0,17.0,6.0,11.0,730.2,-1,14202,101520.0,112,822,1,304092
6623,30861837,1,01/09/2019 0:00:00,3.0,5,94227,19244,8854419001507,Tasco Ice Coffe 180Ml                   ,3.0,1.0,3.0,0.0,3.0,730.2,0,0,102310.0,112,822,1,304092
6624,30861837,1,01/09/2019 0:00:00,21.0,5,94227,19625,9700111530069,Eggs 2200G 30Egg                        ,21.0,1.0,21.0,0.0,21.0,730.2,0,0,104330.0,104,822,1,304092
6625,30861837,1,01/09/2019 0:00:00,1.5,5,94227,22678,7290004063344,Salt Salit 1K 1*12                      ,1.5,1.0,1.5,0.0,1.5,730.2,0,0,103730.0,105,822,1,304092
6626,30861837,1,01/09/2019 0:00:00,7.0,5,94227,23354,6221048407833,Siginal Toothpaste Cavity Fighter 125Ml ,7.0,1.0,7.0,0.0,7.0,730.2,0,0,101780.0,109,822,1,304092
6627,30861837,1,01/09/2019 0:00:00,15.0,5,94227,25307,6294003588878,Maggi Chicken Cubes Box 24Pc            ,15.0,1.0,15.0,0.0,15.0,730.2,0,0,101520.0,105,822,1,304092
6628,30861837,1,01/09/2019 0:00:00,10.0,5,94227,43231,7290001707418,Wave Dishwashing 4L                     ,10.0,1.0,10.0,0.0,10.0,730.2,0,0,101510.0,108,822,1,304092
6629,30861837,1,01/09/2019 0:00:00,6.0,5,94227,46248,4100250005049,Hitschler Softi Bar With Mega Tatto 75G ,6.0,1.0,6.0,0.0,6.0,730.2,0,0,101710.0,112,822,1,304092
6630,30861837,1,01/09/2019 0:00:00,18.0,5,94227,46421,7290001707869,Theo Liquid Hand Mixed 3*1              ,18.0,1.0,18.0,3.0,15.0,730.2,-1,15362,101510.0,109,822,1,304092
6631,30861837,1,01/09/2019 0:00:00,12.0,5,94227,46879,7290012453151,Aden Tomato Past 400G                   ,4.0,3.0,12.0,2.0,10.0,730.2,-1,15272,102310.0,105,822,1,304092
6632,30861837,1,01/09/2019 0:00:00,16.0,5,94227,47882,7290011774820,Marina Sweet Corn 200G                  ,4.0,4.0,16.0,0.0,16.0,730.2,0,0,108180.0,105,822,1,304092
6633,30861837,1,01/09/2019 0:00:00,24.0,5,94227,48769,7290104062599,Jamadeem Strawberry Liqed 100Ml         ,3.0,8.0,24.0,0.0,24.0,730.2,0,0,100950.0,103,822,1,304092
6634,30861837,1,01/09/2019 0:00:00,11.0,5,94227,50166,7290104722530,Elit Tapu  Chips Onion Fla 200G         ,11.0,1.0,11.0,1.0,10.0,730.2,-1,14821,102510.0,112,822,1,304092
6635,30861837,1,01/09/2019 0:00:00,11.0,5,94227,53130,9700110743507,Karmel 10.99                            ,11.0,1.0,11.0,0.0,11.0,730.2,0,0,104610.0,110,822,1,304092
6636,30861837,1,01/09/2019 0:00:00,15.0,5,94227,54836,9720006295613,Baby Wipes Purple                       ,3.0,5.0,15.0,5.0,10.0,730.2,-1,13731,105820.0,109,822,1,304092
6637,30861837,1,01/09/2019 0:00:00,14.0,5,94227,55214,7290000189499,Nicol Carton Circle Plates 3 Pcs        ,14.0,1.0,14.0,0.0,14.0,730.2,0,0,108970.0,108,822,1,304092
6638,30861837,1,01/09/2019 0:00:00,7.0,5,94227,56230,7290105368331,Milky Vanila 170G                       ,3.5,2.0,7.0,0.0,7.0,730.2,0,0,101750.0,103,822,1,304092
6639,30861837,1,01/09/2019 0:00:00,16.0,5,94227,62187,7290000056951,Shemenit 15% 500G Labeshol              ,16.0,1.0,16.0,0.0,16.0,730.2,0,0,103260.0,103,822,1,304092
6640,30861837,1,01/09/2019 0:00:00,26.4,5,94227,62459,199214,Roastery 48 Nis                         ,48.0,0.55,26.4,0.0,26.4,730.2,0,0,100460.0,100,822,1,304092
6641,30861837,1,01/09/2019 0:00:00,7.0,5,94227,62460,199870,Roastery 50 Nis                         ,50.0,0.14,7.0,0.0,7.0,730.2,0,0,100460.0,100,822,1,304092
6642,30861837,1,01/09/2019 0:00:00,20.8,5,94227,62467,199887,Roastery 80 Nis                         ,80.0,0.26,20.8,0.0,20.8,730.2,0,0,100460.0,100,822,1,304092
6643,30861837,1,01/09/2019 0:00:00,9.0,5,94227,63771,52000324860,Gatorade  Frost Glacier Freeze 591Ml    ,9.0,1.0,9.0,0.0,9.0,730.2,0,0,100405.0,112,822,1,304092
6644,30861837,1,01/09/2019 0:00:00,10.0,5,94227,64921,80974482,Kinder Joy  Boy T1X16X9 Collection      ,5.0,2.0,10.0,0.0,10.0,730.2,0,0,501020.0,112,822,1,304092
6645,30861837,1,01/09/2019 0:00:00,10.0,5,94227,68245,5449000127631,Jericho Water 8*1.5L Case               ,10.0,1.0,10.0,0.0,10.0,730.2,0,0,101730.0,112,822,1,304092
6646,30861837,1,01/09/2019 0:00:00,4.0,5,94227,68763,6254000084209,Alraya Sugar 1K                         ,4.0,1.0,4.0,0.0,4.0,730.2,0,0,102730.0,105,822,1,304092
6647,30861837,1,01/09/2019 0:00:00,27.0,5,94227,73363,7295432159539,Reema750*2                              ,27.0,1.0,27.0,4.0,23.0,730.2,-1,13817,101590.0,108,822,1,304092
6648,30861837,1,01/09/2019 0:00:00,15.0,5,94227,74080,6253344004898,Tea Carton Cups 9Oz                     ,5.0,3.0,15.0,3.0,12.0,730.2,-1,14892,104550.0,108,822,1,304092
6649,30861837,1,01/09/2019 0:00:00,8.0,5,94227,74285,7290106528567,Doritos Grell Chips 185 G               ,8.0,1.0,8.0,1.5,6.5,730.2,-1,15964,102510.0,112,822,1,304092
